user_id#merchant_id,user_id,merchant_id,age_range,gender
104909#1758,104909,1758,7,0
79142#4673,79142,4673,2,1
22400#3887,22400,3887,2,0
32346#4688,32346,4688,1,0
94769#4072,94769,4072,2,0
56698#4836,56698,4836,1,0
21016#991,21016,991,2,0
21016#501,21016,501,2,0
84536#3464,84536,3464,2,1
65114#2782,65114,2782,7,0
79577#2150,79577,2150,2,0
105928#1422,105928,1422,2,0
105928#1146,105928,1146,2,0
62371#2171,62371,2171,4,0
15148#2582,15148,2582,4,0
3215#3351,3215,3351,2,0
27658#4745,27658,4745,1,0
10900#3333,10900,3333,2,0
10900#4995,10900,4995,2,0
54941#646,54941,646,7,0
97308#294,97308,294,2,0
30106#1740,30106,1740,3,1
35331#4822,35331,4822,7,0
564#4335,564,4335,7,1
60209#3337,60209,3337,2,0
77442#4995,77442,4995,7,0
83218#367,83218,367,7,1
98923#4103,98923,4103,1,1
102166#974,102166,974,2,0
77200#2171,77200,2171,3,0
70716#1629,70716,1629,2,1
17564#2426,17564,2426,5,0
71954#4476,71954,4476,5,0
85249#1243,85249,1243,4,1
73658#1688,73658,1688,3,2
73658#996,73658,996,3,2
7037#974,7037,974,4,0
86940#4598,86940,4598,1,0
70187#4401,70187,4401,2,0
93085#3345,93085,3345,4,0
88468#3540,88468,3540,5,1
16698#4926,16698,4926,7,0
38004#2018,38004,2018,7,0
31532#979,31532,979,1,1
12369#4005,12369,4005,7,0
13886#4280,13886,4280,5,0
61867#1824,61867,1824,7,0
20642#4153,20642,4153,2,1
57943#2845,57943,2845,7,1
56104#501,56104,501,2,1
56104#1729,56104,1729,2,1
56104#669,56104,669,2,1
38407#210,38407,210,5,0
2904#2198,2904,2198,1,0
74407#1897,74407,1897,4,0
59930#4035,59930,4035,1,0
80432#3249,80432,3249,2,0
98703#2414,98703,2414,7,0
81145#4424,81145,4424,3,0
94820#2426,94820,2426,7,0
34677#3892,34677,3892,7,0
21105#1665,21105,1665,2,2
45598#2356,45598,2356,2,0
12725#3073,12725,3073,7,0
12725#4746,12725,4746,7,0
88145#3277,88145,3277,1,0
90589#3442,90589,3442,4,0
90589#873,90589,873,4,0
90589#2409,90589,2409,4,0
19928#2459,19928,2459,3,1
100168#1953,100168,1953,7,0
87566#2136,87566,2136,3,1
87566#4192,87566,4192,3,1
203#4476,203,4476,3,0
57165#661,57165,661,3,0
19796#4531,19796,4531,2,0
19796#3185,19796,3185,2,0
69281#1020,69281,1020,1,1
93024#2149,93024,2149,2,1
9075#4035,9075,4035,2,2
1051#844,1051,844,4,0
91897#3306,91897,3306,5,1
41522#833,41522,833,2,0
26917#3464,26917,3464,1,0
89488#4995,89488,4995,3,0
49301#658,49301,658,5,0
49301#608,49301,608,5,0
57479#1374,57479,1374,2,1
54378#1031,54378,1031,3,1
27751#2768,27751,2768,1,0
105342#1020,105342,1020,2,1
65964#4688,65964,4688,3,1
76597#2888,76597,2888,2,1
16243#3438,16243,3438,2,0
43436#501,43436,501,2,0
85598#3345,85598,3345,6,0
89751#2385,89751,2385,1,1
89751#3218,89751,3218,1,1
19387#156,19387,156,5,0
86193#2353,86193,2353,6,0
51810#1026,51810,1026,7,0
16999#4457,16999,4457,3,1
97687#967,97687,967,7,0
97687#4064,97687,4064,7,0
97687#2976,97687,2976,7,0
28965#270,28965,270,2,0
93621#661,93621,661,1,1
88289#3580,88289,3580,2,1
11975#3759,11975,3759,2,1
78383#530,78383,530,3,1
64054#4218,64054,4218,1,1
28287#1477,28287,1477,5,0
22718#2642,22718,2642,3,0
80984#3928,80984,3928,1,0
23835#3056,23835,3056,2,0
86662#3442,86662,3442,1,0
92839#697,92839,697,5,0
18544#3584,18544,3584,7,0
62252#3559,62252,3559,4,0
62252#1491,62252,1491,4,0
62252#1477,62252,1477,4,0
62252#3692,62252,3692,4,0
62252#179,62252,179,4,0
26560#794,26560,794,3,0
99139#4919,99139,4919,2,1
54231#3692,54231,3692,2,1
80757#2353,80757,2353,7,1
4522#1785,4522,1785,4,0
50184#168,50184,168,4,0
60728#646,60728,646,3,0
72789#264,72789,264,3,0
72789#4103,72789,4103,3,0
14385#1239,14385,1239,2,0
19930#2399,19930,2399,7,1
52435#3076,52435,3076,2,0
52435#3652,52435,3652,2,0
30774#2620,30774,2620,1,0
53327#679,53327,679,6,1
28312#4916,28312,4916,4,0
94516#2534,94516,2534,7,0
22376#2459,22376,2459,4,0
50747#1021,50747,1021,4,1
105974#2729,105974,2729,5,0
105974#4819,105974,4819,5,0
60099#2409,60099,2409,7,0
95746#3579,95746,3579,2,0
59341#4401,59341,4401,2,0
72365#1340,72365,1340,7,1
49376#3442,49376,3442,3,2
38486#3591,38486,3591,1,0
52689#814,52689,814,1,0
8639#3249,8639,3249,3,0
39242#4141,39242,4141,4,0
24044#2414,24044,2414,7,0
24044#1907,24044,1907,7,0
11838#1170,11838,1170,1,0
89355#3125,89355,3125,2,0
46178#4209,46178,4209,7,0
57661#3438,57661,3438,3,0
62591#1379,62591,1379,7,0
90507#1445,90507,1445,2,2
11691#1245,11691,1245,3,0
9194#3131,9194,3131,2,0
92701#399,92701,399,2,0
82803#271,82803,271,3,0
27233#3362,27233,3362,2,0
93960#3864,93960,3864,5,1
6666#2454,6666,2454,2,0
84504#4592,84504,4592,3,0
84504#2541,84504,2541,3,0
76534#3580,76534,3580,3,0
94427#4863,94427,4863,2,1
94427#1811,94427,1811,2,1
46545#2480,46545,2480,1,0
81228#2591,81228,2591,3,0
31736#716,31736,716,2,0
62243#2829,62243,2829,7,0
21737#31,21737,31,2,0
44670#3042,44670,3042,3,1
78550#2480,78550,2480,2,0
75781#4281,75781,4281,2,0
2928#2837,2928,2837,4,0
17265#2041,17265,2041,3,1
37531#1811,37531,1811,4,2
37531#2829,37531,2829,4,2
9412#4942,9412,4942,2,1
66782#168,66782,168,7,2
39518#3830,39518,3830,1,1
28774#1792,28774,1792,1,0
26791#4469,26791,4469,3,0
30235#2667,30235,2667,3,0
98745#4349,98745,4349,7,0
67524#458,67524,458,7,0
67524#4995,67524,4995,7,0
27453#3465,27453,3465,7,1
18508#404,18508,404,3,1
18508#1284,18508,1284,3,1
75916#3246,75916,3246,7,0
8762#962,8762,962,3,0
32944#94,32944,94,3,0
86039#4919,86039,4919,7,0
4521#4836,4521,4836,3,2
4521#2409,4521,2409,3,2
32525#3082,32525,3082,7,0
32525#2930,32525,2930,7,0
54255#1508,54255,1508,2,0
34809#3094,34809,3094,3,0
87180#3098,87180,3098,1,0
99123#2501,99123,2501,7,1
84513#2667,84513,2667,3,1
74280#2548,74280,2548,7,0
91794#844,91794,844,4,0
91794#4995,91794,4995,4,0
98021#4401,98021,4401,1,1
98640#2422,98640,2422,2,1
101665#3438,101665,3438,5,0
89099#4863,89099,4863,5,1
21382#2642,21382,2642,5,1
2549#2256,2549,2256,1,0
19991#4155,19991,4155,7,0
104645#3438,104645,3438,7,0
85184#4595,85184,4595,7,0
85184#3470,85184,3470,7,0
3854#2262,3854,2262,3,0
3854#294,3854,294,3,0
87108#2780,87108,2780,4,1
105320#3965,105320,3965,2,0
10943#3335,10943,3335,7,2
34845#4659,34845,4659,7,0
17583#2062,17583,2062,2,0
30037#1534,30037,1534,3,0
30037#4995,30037,4995,3,0
103413#530,103413,530,2,1
25927#3228,25927,3228,7,0
25927#2841,25927,2841,7,0
15334#2459,15334,2459,2,0
5134#1733,5134,1733,7,1
42641#2262,42641,2262,7,0
103148#4466,103148,4466,2,0
63805#1526,63805,1526,3,0
88466#3356,88466,3356,7,1
88214#1245,88214,1245,7,0
17350#1897,17350,1897,7,0
100339#648,100339,648,3,0
72246#2927,72246,2927,1,0
66439#1811,66439,1811,2,0
66439#359,66439,359,2,0
51816#501,51816,501,1,1
51816#894,51816,894,1,1
87397#2088,87397,2088,1,0
53273#3005,53273,3005,3,0
14019#828,14019,828,5,0
86746#3843,86746,3843,7,0
84300#5,84300,5,7,0
84300#2459,84300,2459,7,0
55836#3320,55836,3320,7,0
53016#2643,53016,2643,7,0
53016#2591,53016,2591,7,0
4510#4103,4510,4103,1,0
4510#1886,4510,1886,1,0
90449#4594,90449,4594,7,1
43233#1707,43233,1707,5,0
97425#951,97425,951,4,0
88704#2409,88704,2409,3,0
11089#4533,11089,4533,7,0
43273#2459,43273,2459,3,0
100866#373,100866,373,2,0
100866#2094,100866,2094,2,0
96690#3362,96690,3362,7,1
84710#4881,84710,4881,4,1
84710#652,84710,652,4,1
84710#2861,84710,2861,4,1
84710#521,84710,521,4,1
31594#4939,31594,4939,3,1
40424#4095,40424,4095,4,0
60588#2124,60588,2124,5,0
37256#2301,37256,2301,7,2
37256#4289,37256,4289,7,2
7868#1573,7868,1573,6,0
7868#210,7868,210,6,0
7868#2841,7868,2841,6,0
97715#814,97715,814,1,0
83535#3405,83535,3405,7,0
86683#2165,86683,2165,2,0
26908#1026,26908,1026,1,1
26908#4424,26908,4424,1,1
37130#4774,37130,4774,7,0
72744#998,72744,998,7,0
41794#3381,41794,3381,1,0
41794#3485,41794,3485,1,0
88499#965,88499,965,7,0
29802#4476,29802,4476,5,0
86860#351,86860,351,1,1
103159#2262,103159,2262,1,0
103159#1626,103159,1626,1,0
64702#2533,64702,2533,3,0
64792#2988,64792,2988,2,0
82965#3362,82965,3362,3,0
82965#4836,82965,4836,3,0
12523#4562,12523,4562,7,0
205#1307,205,1307,7,2
47585#4863,47585,4863,7,0
15385#1229,15385,1229,2,0
45827#2422,45827,2422,7,1
74710#4529,74710,4529,4,0
17431#4787,17431,4787,7,0
17431#3323,17431,3323,7,0
17431#3438,17431,3438,7,0
15889#4598,15889,4598,1,1
88435#4553,88435,4553,2,1
89638#3772,89638,3772,2,1
54169#1769,54169,1769,4,0
5816#458,5816,458,2,0
5816#4772,5816,4772,2,0
19759#4995,19759,4995,7,1
6795#3313,6795,3313,4,1
20363#1282,20363,1282,4,1
89852#2262,89852,2262,2,0
47176#2018,47176,2018,2,1
45662#3246,45662,3246,7,0
27973#230,27973,230,3,1
48783#1994,48783,1994,2,0
14640#2642,14640,2642,3,0
51861#3854,51861,3854,7,0
61921#2642,61921,2642,7,0
24694#2480,24694,2480,3,0
103752#1324,103752,1324,5,0
1117#2356,1117,2356,5,1
1117#4020,1117,4020,5,1
1117#788,1117,788,5,1
1117#2434,1117,2434,5,1
102093#1701,102093,1701,7,0
57109#3843,57109,3843,2,0
685#4072,685,4072,4,1
685#371,685,371,4,1
685#983,685,983,4,1
685#2422,685,2422,4,1
56785#3039,56785,3039,2,0
13227#845,13227,845,4,2
89558#1334,89558,1334,7,0
39089#814,39089,814,7,0
60762#2459,60762,2459,1,0
60762#1581,60762,1581,1,0
60762#2018,60762,2018,1,0
60762#556,60762,556,1,0
22044#5,22044,5,4,0
38504#1138,38504,1138,7,0
31904#4103,31904,4103,7,0
43607#901,43607,901,6,1
57178#3014,57178,3014,7,1
7524#3438,7524,3438,7,0
79701#3080,79701,3080,7,0
50544#652,50544,652,1,0
1916#2459,1916,2459,3,0
54924#4221,54924,4221,1,1
13446#4103,13446,4103,3,2
13446#4145,13446,4145,3,2
61366#3168,61366,3168,2,1
100262#3246,100262,3246,7,0
100262#4072,100262,4072,7,0
23864#2256,23864,2256,5,1
6282#2459,6282,2459,7,0
32096#4919,32096,4919,3,1
39420#845,39420,845,7,0
81816#2943,81816,2943,7,1
79928#3517,79928,3517,5,0
54298#2422,54298,2422,2,0
57413#3080,57413,3080,3,0
34749#4425,34749,4425,3,1
34749#3185,34749,3185,3,1
103677#848,103677,848,7,0
103677#3123,103677,3123,7,0
99733#4335,99733,4335,2,1
99733#1897,99733,1897,2,1
103699#501,103699,501,6,0
72377#1390,72377,1390,7,0
72377#2409,72377,2409,7,0
5215#371,5215,371,3,1
97897#1360,97897,1360,3,0
78812#749,78812,749,2,2
9881#4192,9881,4192,3,1
9881#3068,9881,3068,3,1
2717#658,2717,658,3,1
83353#1477,83353,1477,7,2
100010#3246,100010,3246,5,0
78127#4052,78127,4052,1,1
64957#4103,64957,4103,2,1
87899#658,87899,658,5,0
89793#1526,89793,1526,4,1
80396#3014,80396,3014,7,1
93769#4025,93769,4025,1,0
93878#1180,93878,1180,2,0
27289#2480,27289,2480,3,0
27289#2080,27289,2080,3,0
57312#4752,57312,4752,3,0
10779#4335,10779,4335,2,0
58655#4881,58655,4881,3,0
16968#4345,16968,4345,3,0
39790#1391,39790,1391,1,0
48319#3056,48319,3056,3,0
34316#4784,34316,4784,7,0
13460#1822,13460,1822,7,0
37621#2243,37621,2243,6,0
19374#3465,19374,3465,1,1
21046#1650,21046,1650,4,2
43735#4216,43735,4216,5,1
6545#2601,6545,2601,5,1
2148#2866,2148,2866,6,0
2148#1971,2148,1971,6,0
78830#3803,78830,3803,7,0
85590#2676,85590,2676,7,0
7002#3341,7002,3341,4,1
85018#3333,85018,3333,2,0
56580#4982,56580,4982,1,0
40383#1332,40383,1332,2,0
40383#4476,40383,4476,2,0
61132#2422,61132,2422,5,0
36380#156,36380,156,2,0
8504#1284,8504,1284,1,1
22936#1183,22936,1183,2,0
42046#2979,42046,2979,5,0
10083#1243,10083,1243,7,0
42458#2616,42458,2616,2,0
42458#2829,42458,2829,2,0
42458#4222,42458,4222,2,0
62233#1886,62233,1886,2,0
94817#1897,94817,1897,2,1
62512#4881,62512,4881,1,0
15908#4035,15908,4035,1,0
54931#1073,54931,1073,1,0
54931#1708,54931,1708,1,0
6979#2591,6979,2591,2,0
40500#1811,40500,1811,3,0
81210#1811,81210,1811,3,1
81210#2138,81210,2138,3,1
64194#2127,64194,2127,7,1
64194#2688,64194,2688,7,1
20608#4067,20608,4067,1,1
13977#1581,13977,1581,2,0
13977#872,13977,872,2,0
71676#3827,71676,3827,7,1
71676#3321,71676,3321,7,1
7470#4321,7470,4321,5,0
18001#951,18001,951,7,0
18001#1284,18001,1284,7,0
86492#2452,86492,2452,2,2
86492#4103,86492,4103,2,2
86492#2080,86492,2080,2,2
86492#2976,86492,2976,2,2
86492#168,86492,168,2,2
46293#2461,46293,2461,2,1
35399#3246,35399,3246,7,0
53268#1510,53268,1510,2,0
53268#2883,53268,2883,2,0
14901#4259,14901,4259,3,0
14901#2593,14901,2593,3,0
14901#1031,14901,1031,3,0
59984#335,59984,335,5,0
63848#222,63848,222,2,0
63848#4103,63848,4103,2,0
92076#3438,92076,3438,1,0
6264#3423,6264,3423,7,1
4461#145,4461,145,1,1
57767#4472,57767,4472,4,0
35007#2353,35007,2353,7,0
25777#328,25777,328,7,0
25777#2534,25777,2534,7,0
95598#3838,95598,3838,2,0
82144#156,82144,156,3,1
40421#2245,40421,2245,5,0
32432#1811,32432,1811,2,0
25966#4085,25966,4085,5,1
80789#438,80789,438,1,1
80789#1534,80789,1534,1,1
96730#850,96730,850,2,0
57237#911,57237,911,3,0
85841#3576,85841,3576,4,0
85841#1243,85841,1243,4,0
103133#3683,103133,3683,5,0
5127#3878,5127,3878,7,1
88598#3351,88598,3351,7,1
57527#168,57527,168,4,0
35810#1811,35810,1811,4,2
35810#845,35810,845,4,2
27263#4173,27263,4173,2,0
103183#2356,103183,2356,5,0
92038#721,92038,721,7,0
92038#3879,92038,3879,7,0
27983#2124,27983,2124,5,0
77599#3323,77599,3323,2,0
22764#3465,22764,3465,3,1
46456#2290,46456,2290,2,0
92143#1155,92143,1155,7,0
92143#3854,92143,3854,7,0
102005#5,102005,5,5,0
26011#1897,26011,1897,6,0
82974#4345,82974,4345,2,0
42157#2612,42157,2612,3,0
7802#3979,7802,3979,3,1
7802#1037,7802,1037,3,1
56332#4072,56332,4072,4,0
21474#3438,21474,3438,4,0
30102#4982,30102,4982,4,0
30102#179,30102,179,4,0
41866#2783,41866,2783,3,0
72007#4288,72007,4288,5,0
46445#2480,46445,2480,5,0
12455#4460,12455,4460,2,0
28599#4316,28599,4316,7,0
28599#3823,28599,3823,7,0
1816#649,1816,649,1,0
88294#4982,88294,4982,7,1
48169#3997,48169,3997,3,0
9514#1473,9514,1473,5,0
80963#2676,80963,2676,7,0
80963#3799,80963,3799,7,0
43140#1753,43140,1753,1,0
24431#4072,24431,4072,7,0
38666#31,38666,31,3,0
57114#561,57114,561,2,0
62205#716,62205,716,5,0
67057#1657,67057,1657,1,0
72189#2072,72189,2072,2,0
84550#361,84550,361,3,0
100628#1245,100628,1245,1,1
43414#4222,43414,4222,3,0
43414#3732,43414,3732,3,0
97052#2469,97052,2469,1,0
97052#4401,97052,4401,1,0
21377#502,21377,502,3,1
11759#2837,11759,2837,4,0
42350#4618,42350,4618,7,0
42350#460,42350,460,7,0
12207#2254,12207,2254,4,1
12207#2829,12207,2829,4,1
87428#4435,87428,4435,4,0
6831#3438,6831,3438,2,0
101394#4387,101394,4387,5,2
13#1535,13,1535,4,0
37367#1652,37367,1652,7,0
37367#3159,37367,3159,7,0
6773#990,6773,990,2,1
6773#780,6773,780,2,1
53665#2576,53665,2576,5,0
11111#2182,11111,2182,4,0
102407#1661,102407,1661,5,0
59555#535,59555,535,6,1
35437#4773,35437,4773,7,2
8535#2041,8535,2041,1,0
8535#4870,8535,4870,1,0
8535#3928,8535,3928,1,0
39078#1243,39078,1243,7,0
10537#1245,10537,1245,3,2
10537#4476,10537,4476,3,2
22725#2459,22725,2459,2,0
12414#351,12414,351,1,1
21067#814,21067,814,2,0
61407#5,61407,5,2,0
56987#2883,56987,2883,3,1
56987#4750,56987,4750,3,1
87514#2796,87514,2796,7,1
73254#3594,73254,3594,2,1
33942#2603,33942,2603,7,0
21467#3517,21467,3517,6,0
21467#2642,21467,2642,6,0
97088#1363,97088,1363,2,0
17816#4365,17816,4365,1,0
15048#1558,15048,1558,2,0
36811#1177,36811,1177,3,0
85351#1994,85351,1994,1,0
85351#1872,85351,1872,1,0
81503#1581,81503,1581,4,1
45573#962,45573,962,3,0
96323#1769,96323,1769,6,2
62681#833,62681,833,1,0
82504#634,82504,634,2,1
91415#351,91415,351,7,1
94994#2502,94994,2502,7,0
94994#4881,94994,4881,7,0
32908#3668,32908,3668,3,0
64754#1897,64754,1897,4,0
4380#4787,4380,4787,4,1
94727#1376,94727,1376,2,0
42909#1155,42909,1155,3,2
69492#2901,69492,2901,3,0
90501#1954,90501,1954,3,1
70456#2898,70456,2898,1,1
70456#3477,70456,3477,1,1
70456#4345,70456,4345,1,1
70456#1958,70456,1958,1,1
63943#922,63943,922,3,0
90947#2220,90947,2220,5,0
42319#674,42319,674,7,0
30189#3182,30189,3182,2,0
25908#4103,25908,4103,2,2
54850#2988,54850,2988,3,0
54850#4491,54850,4491,3,0
22535#2290,22535,2290,1,0
33641#3438,33641,3438,1,0
59682#1753,59682,1753,1,1
2995#4061,2995,4061,4,0
27548#2688,27548,2688,2,0
77726#3470,77726,3470,2,0
63793#3036,63793,3036,3,0
48707#4982,48707,4982,3,0
57584#939,57584,939,7,1
57584#3168,57584,3168,7,1
57584#1633,57584,1633,7,1
39011#3201,39011,3201,2,0
90390#1250,90390,1250,1,0
4086#3317,4086,3317,1,1
4086#593,4086,593,1,1
23042#4594,23042,4594,3,2
77056#922,77056,922,1,0
77056#4676,77056,4676,1,0
83785#4072,83785,4072,1,0
48131#1753,48131,1753,7,0
51815#94,51815,94,7,2
71288#604,71288,604,3,1
6257#922,6257,922,3,0
101341#2397,101341,2397,4,1
55381#460,55381,460,2,0
46159#460,46159,460,5,0
88541#501,88541,501,7,1
97646#3411,97646,3411,2,2
12045#1396,12045,1396,1,1
34983#4995,34983,4995,3,1
83999#1187,83999,1187,7,0
105107#2135,105107,2135,3,0
43548#3358,43548,3358,2,1
33764#3859,33764,3859,3,1
40958#3979,40958,3979,2,1
17209#2773,17209,2773,7,0
100647#711,100647,711,1,0
63547#2334,63547,2334,7,1
30175#4995,30175,4995,7,0
60180#4067,60180,4067,7,2
54879#3356,54879,3356,2,0
71564#3517,71564,3517,1,0
51197#2273,51197,2273,1,2
51197#593,51197,593,1,2
56288#4430,56288,4430,4,0
16815#4072,16815,4072,2,0
8428#3014,8428,3014,7,0
67118#814,67118,814,4,0
15577#3965,15577,3965,3,0
48653#2459,48653,2459,7,0
93768#1360,93768,1360,3,1
45661#4207,45661,4207,7,1
6291#4547,6291,4547,1,0
7258#1360,7258,1360,2,0
43262#1146,43262,1146,7,1
43262#2422,43262,2422,7,1
23170#1020,23170,1020,7,2
1798#2150,1798,2150,3,0
13542#2224,13542,2224,2,1
68083#1897,68083,1897,7,0
43396#4688,43396,4688,2,0
1887#3517,1887,3517,3,0
1887#2883,1887,2883,3,0
1887#1397,1887,1397,3,0
68423#1408,68423,1408,2,1
64247#1994,64247,1994,3,0
80196#1663,80196,1663,3,2
84046#3762,84046,3762,2,1
19886#3337,19886,3337,7,0
94126#634,94126,634,2,1
93282#2615,93282,2615,2,1
97398#2884,97398,2884,1,1
6215#4926,6215,4926,4,1
19662#1633,19662,1633,4,0
60623#4784,60623,4784,7,0
60623#4335,60623,4335,7,0
30689#1907,30689,1907,2,0
62822#2459,62822,2459,3,0
62822#388,62822,388,3,0
40531#3828,40531,3828,2,0
31907#3084,31907,3084,7,0
31907#4919,31907,4919,7,0
25458#2182,25458,2182,7,0
25458#3569,25458,3569,7,0
32458#2904,32458,2904,2,0
17665#1020,17665,1020,2,1
17665#2454,17665,2454,2,1
66453#1307,66453,1307,3,1
34313#814,34313,814,7,0
34313#4526,34313,4526,7,0
24267#1971,24267,1971,3,0
8291#2459,8291,2459,4,0
62333#94,62333,94,5,0
61811#31,61811,31,7,0
58255#2018,58255,2018,7,0
5121#1881,5121,1881,7,1
25125#4728,25125,4728,3,1
81231#4956,81231,4956,3,0
81231#2699,81231,2699,3,0
15215#3268,15215,3268,5,0
98178#4466,98178,4466,7,0
7622#3405,7622,3405,2,0
59657#3457,59657,3457,3,1
75284#2533,75284,2533,1,0
66579#2780,66579,2780,5,0
50762#1031,50762,1031,1,0
50762#3864,50762,3864,1,0
30668#3438,30668,3438,3,0
88348#3160,88348,3160,3,0
67869#3517,67869,3517,4,0
31150#4531,31150,4531,5,0
31150#2083,31150,2083,5,0
76295#4472,76295,4472,3,0
25211#814,25211,814,7,0
84004#3859,84004,3859,2,0
20410#78,20410,78,2,0
77853#2895,77853,2895,7,0
30260#2182,30260,2182,2,1
557#2615,557,2615,7,1
39974#4035,39974,4035,1,0
15643#118,15643,118,5,0
44027#1581,44027,1581,7,1
56703#3514,56703,3514,7,0
63026#4670,63026,4670,5,1
16115#1360,16115,1360,2,0
12359#3540,12359,3540,1,0
79204#4863,79204,4863,7,0
89008#1916,89008,1916,3,1
54518#3327,54518,3327,1,0
36735#4745,36735,4745,2,0
57944#4723,57944,4723,2,0
64618#3014,64618,3014,4,0
64618#3517,64618,3517,4,0
102743#4210,102743,4210,2,0
10801#3010,10801,3010,5,0
10801#4751,10801,4751,5,0
67598#210,67598,210,7,0
67598#2182,67598,2182,7,0
73428#361,73428,361,3,1
67829#251,67829,251,4,0
16760#3470,16760,3470,7,1
18863#4709,18863,4709,7,0
61951#4982,61951,4982,4,0
103891#1886,103891,1886,5,0
73334#1886,73334,1886,5,0
34539#3397,34539,3397,4,0
65315#1629,65315,1629,2,1
29323#2869,29323,2869,2,0
103588#4863,103588,4863,7,1
103588#3465,103588,3465,7,1
40828#931,40828,931,6,0
40828#2598,40828,2598,6,0
61394#1907,61394,1907,5,0
27454#3458,27454,3458,4,1
87179#3478,87179,3478,3,1
87179#1811,87179,1811,3,1
42925#3979,42925,3979,3,1
87568#3246,87568,3246,3,1
73732#2659,73732,2659,7,1
42343#3285,42343,3285,3,0
33979#3612,33979,3612,7,1
28920#4023,28920,4023,1,0
11896#2548,11896,2548,2,0
35846#530,35846,530,2,1
918#4594,918,4594,2,0
918#2577,918,2577,2,0
918#4218,918,4218,2,0
27869#658,27869,658,3,2
27869#4072,27869,4072,3,2
23408#4531,23408,4531,2,1
52375#716,52375,716,4,0
52375#4784,52375,4784,4,0
84422#2685,84422,2685,3,0
103625#2426,103625,2426,5,0
31506#4103,31506,4103,1,0
66843#1422,66843,1422,3,2
67607#4095,67607,4095,4,0
32330#1148,32330,1148,1,0
32330#328,32330,328,1,0
32330#4169,32330,4169,1,0
68213#2541,68213,2541,1,0
14471#1272,14471,1272,2,1
86725#2353,86725,2353,1,0
4816#3807,4816,3807,1,0
91871#2404,91871,2404,4,0
68772#276,68772,276,4,0
57278#2257,57278,2257,2,0
17697#4169,17697,4169,5,0
63400#4335,63400,4335,7,0
37054#2290,37054,2290,1,0
37054#3928,37054,3928,1,0
89824#168,89824,168,4,0
24251#289,24251,289,7,0
65011#156,65011,156,1,0
16268#3699,16268,3699,2,1
9158#878,9158,878,2,0
55982#3898,55982,3898,3,0
104991#4883,104991,4883,7,1
105866#1498,105866,1498,2,0
65532#637,65532,637,3,2
12141#3787,12141,3787,5,0
13003#2182,13003,2182,7,0
13003#3246,13003,3246,7,0
4886#2139,4886,2139,3,1
70162#810,70162,810,7,0
39672#604,39672,604,2,0
34351#2426,34351,2426,3,0
43430#3438,43430,3438,4,0
43430#4035,43430,4035,4,0
